Survey_Year,Major_Category,Uni_Type,Region,Sex,Age,Training_Hours,Training_Helpfulness,Self_Cost,Household_Size,Target_Dropout
2017,4.0,2.0,8.0,1.0,26.75,80.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,8.0,1.0,26.0,40.0,5.0,0.0,2.0,0.0
2017,4.0,2.0,11.0,2.0,24.666666666666668,24.0,4.0,5.0,3.0,0.0
2017,4.0,2.0,8.0,1.0,27.583333333333332,8.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,5.0,1.0,25.833333333333332,512.0,4.0,30.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,30.583333333333332,24.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,26.583333333333332,80.0,2.0,0.0,3.0,0.0
2017,4.0,2.0,8.0,1.0,27.333333333333332,64.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,27.5,40.0,1.0,0.0,2.0,0.0
2017,4.0,2.0,2.0,1.0,27.75,8.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,14.0,1.0,26.75,120.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,27.916666666666668,6.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,26.083333333333332,80.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,29.333333333333332,40.0,5.0,0.0,5.0,0.0
2017,4.0,2.0,2.0,1.0,28.416666666666668,270.0,4.0,70.0,1.0,0.0
2017,4.0,2.0,2.0,2.0,23.916666666666668,120.0,5.0,0.0,1.0,1.0
2017,4.0,2.0,8.0,1.0,30.25,720.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,10.0,1.0,26.25,140.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,10.0,1.0,27.333333333333332,600.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,26.666666666666668,24.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,29.666666666666668,1700.0,5.0,30.0,2.0,1.0
2017,4.0,2.0,3.0,1.0,27.75,40.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,25.916666666666668,30.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,26.5,24.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,26.333333333333332,30.0,5.0,20.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,25.666666666666668,400.0,5.0,50.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,26.583333333333332,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,27.0,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,27.166666666666668,360.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,29.0,400.0,5.0,100.0,4.0,1.0
2017,4.0,2.0,1.0,2.0,24.75,840.0,3.0,20.0,3.0,0.0
2017,4.0,2.0,3.0,1.0,27.833333333333332,20.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,30.583333333333332,300.0,1.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,28.75,56.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.583333333333332,20.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,27.583333333333332,320.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,28.25,800.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,1.0,26.583333333333332,30.0,4.0,60.0,1.0,0.0
2017,4.0,2.0,9.0,1.0,26.333333333333332,20.0,5.0,20.0,1.0,0.0
2017,4.0,2.0,17.0,1.0,29.583333333333332,120.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,2.0,26.083333333333332,200.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,2.0,2.0,24.916666666666668,320.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,360.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,8.0,1.0,28.25,120.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,25.833333333333332,64.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,28.333333333333332,400.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,8.0,1.0,26.833333333333332,160.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,2.0,25.083333333333332,40.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.916666666666668,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.333333333333332,320.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.916666666666668,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,28.083333333333332,270.0,4.0,20.0,3.0,0.0
2017,4.0,2.0,6.0,1.0,28.333333333333332,150.0,4.0,0.0,3.0,1.0
2017,4.0,2.0,6.0,1.0,27.666666666666668,360.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,7.0,1.0,27.333333333333332,200.0,1.0,1.0,4.0,0.0
2017,4.0,2.0,7.0,1.0,26.666666666666668,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,7.0,1.0,26.916666666666668,8.0,1.0,0.0,4.0,0.0
2017,4.0,2.0,7.0,1.0,28.166666666666668,40.0,4.0,20.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,26.333333333333332,300.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,26.333333333333332,250.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,28.583333333333332,200.0,2.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,29.416666666666668,120.0,4.0,5.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,26.5,30.0,5.0,0.0,2.0,0.0
2017,4.0,2.0,14.0,1.0,25.583333333333332,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.333333333333332,40.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,25.583333333333332,40.0,4.0,0.0,5.0,0.0
2017,4.0,2.0,8.0,1.0,26.583333333333332,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,25.75,180.0,3.0,0.0,3.0,1.0
2017,4.0,2.0,14.0,1.0,26.166666666666668,30.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,8.0,1.0,26.416666666666668,320.0,5.0,0.0,2.0,0.0
2017,4.0,2.0,8.0,1.0,28.0,40.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,10.0,2.0,25.666666666666668,30.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.083333333333332,14.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,26.166666666666668,16.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.583333333333332,200.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,28.583333333333332,80.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,1.0,1.0,28.583333333333332,480.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,29.083333333333332,300.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,2.0,25.25,7.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,27.583333333333332,24.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,14.0,1.0,27.5,20.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,27.666666666666668,200.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,28.5,60.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,15.0,1.0,26.583333333333332,12.0,2.0,0.0,3.0,0.0
2017,4.0,2.0,10.0,1.0,25.916666666666668,12.0,5.0,0.0,1.0,1.0
2017,4.0,2.0,4.0,1.0,26.5,32.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,31.416666666666668,100.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,2.0,1.0,28.083333333333332,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,2.0,24.416666666666668,50.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,25.666666666666668,100.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,27.166666666666668,72.0,2.0,100.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,27.25,720.0,5.0,36.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,27.0,160.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,15.0,2.0,26.5,160.0,3.0,50.0,5.0,0.0
2017,4.0,2.0,14.0,1.0,26.5,240.0,5.0,400.0,1.0,0.0
2017,4.0,2.0,4.0,2.0,24.083333333333332,800.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,1.0,1.0,27.166666666666668,30.0,4.0,1.0,4.0,0.0
2017,4.0,2.0,10.0,1.0,24.75,15.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,13.0,1.0,26.5,120.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,28.583333333333332,450.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,2.0,22.916666666666668,15.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,11.0,1.0,26.916666666666668,280.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,8.0,1.0,27.666666666666668,880.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,10.0,1.0,25.833333333333332,320.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,6.0,1.0,26.833333333333332,40.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.416666666666668,350.0,4.0,40.0,3.0,0.0
2017,4.0,2.0,6.0,1.0,26.333333333333332,300.0,4.0,0.0,5.0,0.0
2017,4.0,2.0,5.0,1.0,29.666666666666668,320.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,26.916666666666668,120.0,3.0,10.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,28.583333333333332,120.0,4.0,60.0,6.0,0.0
2017,4.0,2.0,13.0,1.0,25.75,320.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,28.666666666666668,16.0,4.0,3.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,27.833333333333332,90.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,6.0,2.0,24.416666666666668,100.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,14.0,1.0,28.916666666666668,40.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,29.166666666666668,120.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,25.916666666666668,100.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,40.0,5.0,2.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,25.666666666666668,1000.0,4.0,20.0,4.0,1.0
2017,4.0,2.0,14.0,1.0,29.666666666666668,480.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,3.0,2.0,25.416666666666668,280.0,5.0,60.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,25.833333333333332,40.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,7.0,2.0,25.75,80.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.666666666666668,500.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,15.0,1.0,27.583333333333332,40.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,24.75,14.0,4.0,0.0,6.0,0.0
2017,4.0,2.0,15.0,1.0,28.583333333333332,500.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,28.333333333333332,160.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,120.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,27.25,30.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,3.0,2.0,24.416666666666668,48.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,26.166666666666668,100.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,6.0,1.0,28.666666666666668,8.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,6.0,2.0,25.416666666666668,72.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,2.0,23.916666666666668,160.0,3.0,20.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,25.833333333333332,16.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,5.0,1.0,27.25,480.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,25.916666666666668,405.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,26.666666666666668,1120.0,4.0,180.0,3.0,0.0
2017,4.0,2.0,3.0,1.0,26.166666666666668,320.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,6.0,2.0,23.916666666666668,240.0,4.0,25.0,2.0,1.0
2017,4.0,2.0,5.0,2.0,24.583333333333332,200.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,5.0,2.0,26.833333333333332,20.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,28.583333333333332,500.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,5.0,1.0,28.333333333333332,180.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,28.666666666666668,120.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,10.0,1.0,27.166666666666668,80.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,4.0,2.0,24.0,300.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,26.166666666666668,1400.0,4.0,0.0,5.0,1.0
2017,4.0,2.0,2.0,2.0,24.666666666666668,5.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,3.0,1.0,27.583333333333332,160.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,4.0,1.0,26.083333333333332,160.0,5.0,30.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,27.166666666666668,20.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,13.0,2.0,25.083333333333332,250.0,4.0,120.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,26.916666666666668,8.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,26.166666666666668,350.0,4.0,40.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,25.583333333333332,16.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,25.583333333333332,5.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,150.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,2.0,25.333333333333332,8.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,1.0,1.0,29.25,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,29.5,72.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,25.666666666666668,48.0,2.0,10.0,4.0,0.0
2017,4.0,2.0,14.0,1.0,28.166666666666668,240.0,4.0,0.0,2.0,0.0
2017,4.0,2.0,14.0,1.0,29.416666666666668,4.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,17.0,1.0,29.166666666666668,120.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,2.0,24.416666666666668,2.0,4.0,0.0,3.0,1.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,8.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,25.916666666666668,24.0,4.0,30.0,4.0,0.0
2017,4.0,2.0,9.0,1.0,28.083333333333332,350.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,3.0,1.0,25.916666666666668,120.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,3.0,1.0,28.25,5.0,4.0,0.0,1.0,1.0
2017,4.0,2.0,14.0,1.0,26.0,9.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,25.916666666666668,24.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,4.0,1.0,26.416666666666668,120.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,25.333333333333332,120.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,4.0,2.0,27.333333333333332,8.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,28.75,625.0,4.0,0.0,3.0,1.0
2017,4.0,2.0,14.0,2.0,23.75,40.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,28.083333333333332,300.0,4.0,0.0,2.0,1.0
2017,4.0,2.0,1.0,2.0,24.916666666666668,240.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,25.583333333333332,665.0,3.0,0.0,5.0,0.0
2017,4.0,2.0,1.0,1.0,28.083333333333332,60.0,5.0,150.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,27.083333333333332,140.0,5.0,0.0,2.0,0.0
2017,4.0,2.0,15.0,1.0,26.0,2.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,30.916666666666668,96.0,3.0,40.0,3.0,0.0
2017,4.0,2.0,2.0,1.0,27.416666666666668,15.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,4.0,1.0,29.5,150.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,3.0,1.0,29.5,960.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,28.25,200.0,1.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,26.583333333333332,24.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,27.75,40.0,3.0,0.0,5.0,0.0
2017,4.0,2.0,2.0,1.0,26.916666666666668,220.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,2.0,25.333333333333332,80.0,4.0,50.0,1.0,0.0
2017,4.0,2.0,9.0,1.0,26.916666666666668,560.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,2.0,25.833333333333332,300.0,3.0,20.0,4.0,0.0
2017,4.0,2.0,1.0,2.0,24.916666666666668,90.0,5.0,0.0,5.0,0.0
2017,4.0,2.0,11.0,1.0,27.666666666666668,640.0,4.0,100.0,5.0,0.0
2017,4.0,2.0,8.0,2.0,23.916666666666668,80.0,2.0,10.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,26.083333333333332,8.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,1.0,25.583333333333332,30.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,1.0,26.583333333333332,960.0,4.0,50.0,3.0,0.0
2017,4.0,2.0,11.0,1.0,26.166666666666668,120.0,5.0,60.0,1.0,0.0
2017,4.0,2.0,11.0,2.0,23.75,960.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,26.25,48.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,29.333333333333332,6.0,2.0,0.0,1.0,1.0
2017,4.0,2.0,9.0,1.0,27.083333333333332,30.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,1.0,26.166666666666668,140.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,1.0,2.0,24.583333333333332,720.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,6.0,1.0,36.333333333333336,35.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,1.0,25.333333333333332,60.0,4.0,0.0,1.0,1.0
2017,4.0,2.0,8.0,1.0,26.916666666666668,200.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,26.583333333333332,40.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,1.0,26.166666666666668,8.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,8.0,2.0,24.833333333333332,680.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,28.583333333333332,480.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,8.0,1.0,28.333333333333332,500.0,4.0,125.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,26.583333333333332,160.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,25.833333333333332,40.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,28.666666666666668,100.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,1.0,25.583333333333332,960.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,27.666666666666668,8.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,8.0,1.0,27.0,8.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,8.0,1.0,26.916666666666668,432.0,5.0,700.0,3.0,1.0
2017,4.0,2.0,8.0,1.0,26.666666666666668,480.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,8.0,2.0,24.833333333333332,300.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,26.666666666666668,600.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,26.666666666666668,250.0,4.0,30.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,26.416666666666668,640.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,9.0,1.0,27.333333333333332,100.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,26.5,180.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,4.0,1.0,25.666666666666668,300.0,5.0,20.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,25.75,50.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,14.0,1.0,25.833333333333332,16.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,2.0,1.0,28.25,50.0,4.0,10.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,28.25,30.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,12.0,1.0,29.25,40.0,4.0,0.0,5.0,1.0
2017,4.0,2.0,14.0,2.0,25.5,80.0,4.0,10.0,1.0,0.0
2017,4.0,2.0,11.0,2.0,27.166666666666668,700.0,3.0,30.0,1.0,0.0
2017,4.0,2.0,11.0,2.0,25.25,150.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,5.0,1.0,26.5,48.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,11.0,1.0,28.083333333333332,20.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,8.0,2.0,24.5,7.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,5.0,1.0,27.083333333333332,300.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,5.0,2.0,23.916666666666668,800.0,5.0,0.0,5.0,0.0
2017,4.0,2.0,5.0,2.0,26.25,400.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,27.75,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,25.666666666666668,40.0,3.0,0.0,2.0,0.0
2017,4.0,2.0,5.0,1.0,28.25,9.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,2.0,25.5,120.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,27.916666666666668,400.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,3.0,2.0,24.666666666666668,200.0,4.0,100.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,29.0,80.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,1.0,26.666666666666668,200.0,4.0,60.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,29.25,300.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,11.0,1.0,26.833333333333332,400.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,9.0,1.0,27.416666666666668,120.0,4.0,5.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,27.083333333333332,40.0,4.0,5.0,5.0,0.0
2017,4.0,2.0,2.0,1.0,28.333333333333332,210.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,2.0,1.0,28.333333333333332,40.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,14.0,2.0,28.5,6.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,3.0,1.0,27.166666666666668,40.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,27.916666666666668,80.0,2.0,60.0,1.0,0.0
2017,4.0,2.0,9.0,1.0,30.333333333333332,1000.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,8.0,1.0,27.75,320.0,5.0,40.0,3.0,0.0
2017,4.0,2.0,2.0,1.0,26.166666666666668,40.0,3.0,0.0,6.0,0.0
2017,4.0,2.0,1.0,2.0,24.916666666666668,720.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,26.916666666666668,520.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,2.0,27.666666666666668,1125.0,3.0,80.0,3.0,0.0
2017,4.0,2.0,1.0,2.0,24.666666666666668,4800.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,27.25,8.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,9.0,1.0,29.0,480.0,4.0,120.0,2.0,0.0
2017,4.0,2.0,1.0,1.0,27.25,200.0,4.0,0.0,4.0,1.0
2017,4.0,2.0,9.0,1.0,28.583333333333332,1400.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,10.0,1.0,27.083333333333332,6000.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,27.166666666666668,300.0,3.0,0.0,4.0,0.0
2017,4.0,2.0,1.0,1.0,28.166666666666668,15.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,11.0,1.0,27.0,320.0,5.0,50.0,4.0,0.0
2017,4.0,2.0,1.0,2.0,25.333333333333332,200.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,11.0,1.0,25.75,480.0,5.0,30.0,5.0,0.0
2017,4.0,2.0,10.0,1.0,26.166666666666668,8.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,9.0,1.0,26.583333333333332,8.0,4.0,3.0,3.0,0.0
2017,4.0,2.0,1.0,1.0,26.75,720.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,9.0,1.0,26.75,720.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,9.0,2.0,24.166666666666668,600.0,4.0,0.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,27.5,300.0,3.0,400.0,1.0,0.0
2017,4.0,2.0,14.0,1.0,27.5,1400.0,3.0,0.0,3.0,0.0
2017,4.0,2.0,15.0,1.0,26.666666666666668,40.0,2.0,0.0,3.0,0.0
2017,4.0,2.0,15.0,1.0,25.75,24.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,15.0,1.0,27.916666666666668,50.0,2.0,0.0,4.0,0.0
2017,4.0,2.0,2.0,1.0,28.333333333333332,7.0,5.0,60.0,3.0,1.0
2017,4.0,2.0,8.0,2.0,25.666666666666668,300.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,8.0,1.0,28.25,120.0,2.0,0.0,3.0,0.0
2017,4.0,2.0,13.0,1.0,26.083333333333332,8.0,4.0,0.0,4.0,0.0
2017,4.0,2.0,13.0,1.0,23.75,200.0,5.0,0.0,3.0,0.0
2017,4.0,2.0,4.0,1.0,26.416666666666668,4.0,5.0,0.0,1.0,0.0
2017,4.0,2.0,1.0,1.0,30.333333333333332,1300.0,4.0,0.0,3.0,0.0
2017,4.0,2.0,1.0,2.0,25.083333333333332,5.0,3.0,60.0,5.0,0.0
2017,4.0,2.0,12.0,1.0,27.5,300.0,3.0,10.0,3.0,0.0
2017,4.0,2.0,1.0,2.0,24.916666666666668,20.0,3.0,0.0,1.0,0.0
2017,4.0,2.0,8.0,1.0,28.583333333333332,900.0,5.0,0.0,4.0,0.0
2017,4.0,2.0,3.0,1.0,30.25,540.0,5.0,1000.0,1.0,0.0
